id,name,company,platform,year,genre,publisher,na_sales,eu_sales,jp_sales,other_sales,global_sales
14597,Metal Dungeon,MICROSOFT,XB,2002,Role-Playing,Xicat Interactive,0.02,0.01,0,0,0.03
14598,Drome Racers,Nintendo,GC,2003,Racing,Electronic Arts,0.02,0.01,0,0,0.03
14599,Guitar Freaks V & DrumMania V,SONY,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14601,Driver: Parallel Lines,Nintendo,Wii,2007,Racing,Ubisoft,0.01,0.01,0,0,0.03
14603,Gekido Advance: Kintaro's Revenge,Nintendo,GBA,2002,Action,Zoo Digital Publishing,0.02,0.01,0,0,0.03
14606,Future Tactics: The Uprising,MICROSOFT,XB,2004,Strategy,JoWood Productions,0.02,0.01,0,0,0.03
14607,Power Poke Dash,Nintendo,GBA,2006,Sports,Konami Digital Entertainment,0,0,0.03,0,0.03
14609,Detective Opera: Milky Holmes 2,SONY,PSP,2012,Adventure,BushiRoad,0,0,0.03,0,0.03
14611,Blaze Union: Story to Reach the Future,SONY,PSP,2010,Role-Playing,Sting,0,0,0.03,0,0.03
14612,Attack on Titan (KOEI),MICROSOFT,XOne,2016,Action,Tecmo Koei,0.01,0.01,0,0,0.03
14613,Medabots Girls Mission: Metabee Ver. / Rokusho Ver.,Nintendo,3DS,2016,Role-Playing,Rocket Company,0,0,0.03,0,0.03
14614,Race Driver 2006,SONY,PSP,2006,Racing,Codemasters,0.03,0,0,0,0.03
14616,Buffy the Vampire Slayer: Wrath of the Darkhul King,Nintendo,GBA,2003,Action,THQ,0.02,0.01,0,0,0.03
14617,My Hero Academia: Battle for All,Nintendo,3DS,2016,Action,Namco Bandai Games,0,0,0.03,0,0.03
14620,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,SONY,PS3,2011,Misc,Unknown,0,0,0.03,0,0.03
14621,Rugby League Live 3,MICROSOFT,X360,2015,Action,Tru Blu Entertainment,0,0.03,0,0,0.03
14622,Triple Pack: Xbox Live Arcade Compilation,MICROSOFT,X360,2011,Misc,Microsoft Game Studios,0.03,0,0,0,0.03
14623,101-in-1 Sports Party Megamix,Nintendo,Wii,2010,Sports,Nordcurrent,0.02,0,0,0,0.03
14624,Roadsters,SONY,PS,2000,Racing,Titus,0.02,0.01,0,0,0.03
14625,The Croods: Prehistoric Party!,Nintendo,WiiU,2013,Misc,D3Publisher,0.01,0.01,0,0,0.03
14626,Exist Archive: The Other Side of the Sky,SONY,PS4,2015,Role-Playing,Aksys Games,0,0,0.03,0,0.03
14627,DeathSmiles II,MICROSOFT,X360,2010,Shooter,Cave,0,0,0.03,0,0.03
14628,Romance of the Three Kingdoms II,Nintendo,3DS,2015,Strategy,Tecmo Koei,0,0,0.03,0,0.03
14629,Calcio Bit,Nintendo,GBA,2006,Sports,Nintendo,0,0,0.03,0,0.03
14631,Whiteout,MICROSOFT,XB,2002,Racing,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14632,Hyakumanton no Bara Bara,SONY,PSP,2010,Strategy,Sony Computer Entertainment,0,0,0.03,0,0.03
14633,Galaxy Angel II: Zettairyouiki no Tobira,SONY,PS2,2006,Strategy,Broccoli,0,0,0.03,0,0.03
14636,Hajime no Ippo: The Fighting,Nintendo,GBA,2002,Fighting,ESP,0,0,0.03,0,0.03
14639,Spectral Souls: Resurrection of the Ethereal Empires,SONY,PSP,2005,Role-Playing,Idea Factory,0.03,0,0,0,0.03
14640,Sokukoku no Kusabi: Hiiro no Kakera 3 Portable,SONY,PSP,2010,Adventure,Idea Factory,0,0,0.03,0,0.03
14641,Syberia II,MICROSOFT,XB,2004,Adventure,Ubisoft,0.02,0.01,0,0,0.03
14642,PopCap Hits! Vol 2,MICROSOFT,X360,2011,Misc,Mastertronic,0,0.03,0,0,0.03
14644,Motor Trend presents Lotus Challenge,MICROSOFT,XB,2003,Racing,Xicat Interactive,0.02,0.01,0,0,0.03
14646,Trine 2,Nintendo,WiiU,2012,Platform,Atlus,0,0.03,0,0,0.03
14648,Pacific Liberator,Nintendo,Wii,2009,Action,Zoo Games,0.03,0,0,0,0.03
14652,The King of Fighters Portable '94~'98: Chapter of Orochi,SONY,PSP,2010,Fighting,SNK Playmore,0,0,0.03,0,0.03
14653,Puzzle Challenge: Crosswords and More!,Nintendo,Wii,2009,Puzzle,Crave Entertainment,0.03,0,0,0,0.03
14654,Nisenochigiri: Omoide no Saki e,SONY,PSP,2011,Adventure,Idea Factory,0,0,0.03,0,0.03
14655,Rugby League Live,MICROSOFT,X360,2010,Sports,Home Entertainment Suppliers,0,0.02,0,0,0.03
14659,In Cold Blood,SONY,PS,2000,Adventure,Sony Computer Entertainment,0.02,0.01,0,0,0.03
14660,Mega Minis Volume 2,SONY,PSP,2011,Misc,Sony Computer Entertainment,0,0.02,0,0.01,0.03
14661,Kamigami no Asobi,SONY,PSP,2013,Adventure,Broccoli,0,0,0.03,0,0.03
14662,Fireblade,Nintendo,GC,2002,Action,Midway Games,0.02,0.01,0,0,0.03
14663,Kong: King of Atlantis,Nintendo,GBA,2005,Action,THQ,0.02,0.01,0,0,0.03
14664,Kidou Senshi V Gundam,Nintendo,SNES,1994,Action,Namco Bandai Games,0,0,0.03,0,0.03
14667,Wrestle Angels: Survivor 2,SONY,PS2,2008,Fighting,Tryfirst,0,0,0.03,0,0.03
14668,Onechanbara Z Kagura,MICROSOFT,X360,2012,Action,D3Publisher,0,0,0.03,0,0.03
14670,The King of Fighters 02/03,MICROSOFT,XB,2005,Fighting,SNK Playmore,0.02,0.01,0,0,0.03
14671,ESPN Winter X Games: Snowboarding 2002,MICROSOFT,XB,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14676,Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu,SONY,PSP,2011,Adventure,Alchemist,0,0,0.03,0,0.03
14677,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen,SONY,PSP,2010,Adventure,Yeti,0,0,0.03,0,0.03
14678,Harukanaru Toki no Naka de 5: Kazahanaki,SONY,PSP,2012,Role-Playing,Ackkstudios,0,0,0.03,0,0.03
14679,Tom and Jerry in War of the Whiskers,MICROSOFT,XB,2001,Fighting,Unknown,0.02,0.01,0,0,0.03
14681,The IdolM@ster: Gravure For You! Vol. 6,SONY,PS3,2012,Action,Namco Bandai Games,0,0,0.03,0,0.03
14683,Ghostbusters (2016),SONY,PS4,2016,Action,Activision,0.02,0,0,0.01,0.03
14686,Animaniacs: The Great Edgar Hunt,Nintendo,GC,2005,Platform,Ignition Entertainment,0.02,0.01,0,0,0.03
14690,Samurai Warriors 2,SONY,PS3,2013,Action,Tecmo Koei,0,0,0.03,0,0.03
14692,The Island of Dr. Frankenstein,Nintendo,Wii,2009,Adventure,Storm City Games,0.03,0,0,0,0.03
14693,TV Total Events,Nintendo,Wii,2011,Misc,7G//AMES,0,0.02,0,0,0.03
14696,Biohazard: Revival Selection,MICROSOFT,X360,2011,Action,Capcom,0,0,0.03,0,0.03
14699,Super Duper Sumos,Nintendo,GBA,2000,Action,Unknown,0.02,0.01,0,0,0.03
14700,HotBrain,SONY,PSP,2007,Puzzle,Midway Games,0.02,0,0,0,0.03
14702,Gudetama: Hanjuku de Tanomuwa,Nintendo,3DS,2015,Action,Rocket Company,0,0,0.03,0,0.03
14707,The Last Guy,SONY,PS3,2009,Action,Sony Computer Entertainment,0,0,0.03,0,0.03
14708,Disney Sports Soccer,Nintendo,GBA,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14709,Akane Iro ni Somaru Saka Parallel,SONY,PS2,2008,Adventure,GN Software,0,0,0.03,0,0.03
14710,Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder,SONY,PSP,2011,Adventure,Alchemist,0,0,0.03,0,0.03
14711,Monster Hunter Frontier Online: Forward 1,MICROSOFT,X360,2011,Role-Playing,Capcom,0,0,0.03,0,0.03
14713,Timeshock! Pro Pinball,SONY,PS,1998,Misc,Empire Interactive,0.02,0.01,0,0,0.03
14714,Max Payne,Nintendo,GBA,2003,Shooter,Take-Two Interactive,0.02,0.01,0,0,0.03
14715,D1 Professional Drift Grand Prix Series,SONY,PS2,2005,Racing,Yuke's,0.01,0.01,0,0,0.03
14716,Starry ? Sky: In Winter,SONY,PSP,2011,Misc,Asgard,0,0,0.03,0,0.03
14718,Rush Hour,SONY,PS,1997,Misc,Psygnosis,0.02,0.01,0,0,0.03
14719,Pro Cast Sports Fishing,MICROSOFT,XB,2003,Sports,Capcom,0.02,0.01,0,0,0.03
14720,Gintama: Banji Oku Chuubu!,Nintendo,Wii,2007,Action,Namco Bandai Games,0,0,0.03,0,0.03
14721,Aegis of Earth: Protonovus Assault,SONY,PS3,2016,Action,PQube,0.01,0.01,0,0,0.03
14722,Saka Agari Hurricane Portable,SONY,PSP,2011,Adventure,Alchemist,0,0,0.03,0,0.03
14723,Negima!? Dream Tactic Yumemiru Otome Princess,SONY,PS2,2007,Strategy,Konami Digital Entertainment,0,0,0.03,0,0.03
14726,Dakar 2: The World's Ultimate Rally,Nintendo,GC,2003,Racing,Acclaim Entertainment,0.02,0.01,0,0,0.03
14727,NBA 2K7,MICROSOFT,XB,2006,Sports,Take-Two Interactive,0.02,0.01,0,0,0.03
14728,Auto Modellista,Nintendo,GC,2003,Racing,Capcom,0.02,0.01,0,0,0.03
14730,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",SONY,PSP,2011,Misc,Idea Factory,0,0,0.03,0,0.03
14733,Greg Hastings' Tournament Paintball Max'd,Nintendo,GBA,2006,Shooter,Activision,0.02,0.01,0,0,0.03
14734,Dave Mirra Freestyle BMX 3,Nintendo,GBA,2002,Sports,Acclaim Entertainment,0.02,0.01,0,0,0.03
14735,My Animal Centre,Nintendo,Wii,2009,Simulation,Deep Silver,0,0.02,0,0,0.03
14740,Frogger: Ancient Shadow,MICROSOFT,XB,2005,Platform,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14741,Pro Evolution Soccer 2017,MICROSOFT,XOne,2016,Sports,Konami Digital Entertainment,0,0.02,0,0,0.03
14742,La Pucelle: Ragnarok,SONY,PSP,2009,Role-Playing,Nippon Ichi Software,0,0,0.03,0,0.03
14743,Kiniro no Corda 2 f Encore,SONY,PSP,2009,Role-Playing,Tecmo Koei,0,0,0.03,0,0.03
14747,Bleach: Soul Carnival 2,SONY,PSP,2009,Fighting,Sony Computer Entertainment,0,0,0.03,0,0.03
14748,ParaParaParadise,SONY,PS2,2001,Misc,Konami Digital Entertainment,0,0,0.03,0,0.03
14749,Tiger & Bunny: On-Air Jack!,SONY,PSP,2012,Action,Namco Bandai Games,0,0,0.03,0,0.03
14750,Pro Evolution Soccer 2012,Nintendo,3DS,2011,Action,Konami Digital Entertainment,0.02,0,0,0,0.03
14751,Eureka Seven AO: Jungfrau no Hanabanatachi,SONY,PS3,2012,Action,Namco Bandai Games,0,0,0.03,0,0.03
14752,Warship Gunner 2,SONY,PS2,2006,Simulation,Tecmo Koei,0.01,0.01,0,0,0.03
14753,Gotcha Force,Nintendo,GC,2003,Shooter,Capcom,0.01,0,0.01,0,0.03
14754,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,SONY,PS2,2007,Fighting,Banpresto,0,0,0.03,0,0.03
14756,CID The Dummy,SONY,PSP,2009,Platform,Oxygen Interactive,0.02,0,0,0,0.03
14759,The Perfect Golf,SONY,PS,1995,Sports,Seta Corporation,0,0,0.03,0,0.03
14760,Let's Sing 2016,SONY,PS4,2015,Action,FuRyu Corporation,0.02,0,0,0.01,0.03
14761,Wrestle Kingdom,SONY,PS2,2006,Fighting,Yuke's,0,0,0.03,0,0.03
14762,Demon Driver: Time to Burn Rubber!,Nintendo,GBA,2003,Racing,Ignition Entertainment,0.02,0.01,0,0,0.03
14763,The Golf Club,MICROSOFT,XOne,2014,Sports,Unknown,0.02,0,0,0,0.03
14764,Bigfoot King of Crush,Nintendo,Wii,2011,Racing,Zoo Games,0.02,0,0,0,0.03
14765,Mojo!,MICROSOFT,XB,2003,Puzzle,DreamCatcher Interactive,0.02,0.01,0,0,0.03
14766,Infinite Stratos 2: Ignition Hearts,SONY,PS3,2014,Adventure,5pb,0,0,0.03,0,0.03
14767,Cabela's Big Game Hunter: Pro Hunts,MICROSOFT,X360,2014,Shooter,Activision,0.02,0,0,0,0.03
14768,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,SONY,PS2,2006,Adventure,Konami Digital Entertainment,0,0,0.03,0,0.03
14769,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,Nintendo,3DS,2013,Fighting,Arc System Works,0,0,0.03,0,0.03
14771,Buffy the Vampire Slayer: Chaos Bleeds,Nintendo,GC,2003,Action,Vivendi Games,0.02,0.01,0,0,0.03
14772,Clannad,MICROSOFT,X360,2008,Adventure,Prototype,0,0,0.03,0,0.03
14773,Brothers Conflict: Passion Pink,SONY,PSP,2012,Action,Idea Factory,0,0,0.03,0,0.03
14774,Kuryuu Youma Gakuenki Recharge,SONY,PS2,2006,Adventure,Atlus,0,0,0.03,0,0.03
14776,Jet Grind Radio,Nintendo,GBA,2003,Action,Sega,0.02,0.01,0,0,0.03
14779,3DS Classic Collection,Nintendo,3DS,2016,Misc,Sega,0.02,0,0,0,0.03
14780,Baldur's Gate: Dark Alliance,Nintendo,GBA,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0,0,0.03
14782,The Adventures of Lomax,SONY,PS,1996,Platform,Psygnosis,0.01,0.01,0,0,0.03
14785,Under the Skin,SONY,PS2,2004,Action,Capcom,0.01,0.01,0,0,0.03
14789,Poy Poy,SONY,PS,1997,Action,Konami Digital Entertainment,0.01,0.01,0,0,0.03
14790,Hermie Hopperhead: Scrap Panic,SONY,PS,1995,Platform,Sony Computer Entertainment,0,0,0.02,0,0.03
14792,NHL 07,MICROSOFT,XB,2006,Sports,Electronic Arts,0.02,0.01,0,0,0.03
14793,DrumMania 7th Mix,SONY,PS2,2001,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14794,Runabout 3: Neo Age,SONY,PS2,2002,Racing,BAM! Entertainment,0,0,0.03,0,0.03
14796,Captain Morgane and the Golden Turtle,SONY,PS3,2012,Adventure,Reef Entertainment,0,0.02,0,0.01,0.03
14798,My Ballet Studio,Nintendo,Wii,2009,Simulation,505 Games,0.02,0,0,0,0.03
14800,Clannad: Mitsumi Mamoru Sakamichi de - Gekan,SONY,PSP,2010,Adventure,Prototype,0,0,0.03,0,0.03
14801,Archer Maclean Presents: Pool Paradise,Nintendo,GC,2004,Sports,Ignition Entertainment,0.02,0.01,0,0,0.03
14802,Sengoku Efuda Yuugi: Hototogisu Tairan,SONY,PSP,2010,Strategy,Irem Software Engineering,0,0,0.03,0,0.03
14803,Battlezone,SONY,PSP,2006,Shooter,Atari,0.02,0,0,0,0.03
14805,Medal of Honor: Vanguard,SONY,PS2,2007,Shooter,Electronic Arts,0,0,0.03,0,0.03
14806,Touch Shot! Love Application,SONY,PS3,2012,Adventure,Compile Heart,0,0,0.03,0,0.03
14807,Nanotek Warrior,SONY,PS,1997,Shooter,Virgin Interactive,0.01,0.01,0,0,0.03
14809,Cake Mania: Baker's Challenge,SONY,PS2,2008,Puzzle,Destineer,0.01,0.01,0,0,0.03
14810,Captain Tsubasa J: The Way to World Youth,Nintendo,SNES,1995,Sports,Namco Bandai Games,0,0,0.03,0,0.03
14811,Super Monkey Ball Adventure,SONY,PS2,2006,Platform,Sega,0.01,0.01,0,0,0.03
14812,Alien Breed Trilogy,MICROSOFT,X360,2011,Shooter,Mastertronic,0,0.02,0,0,0.03
14814,Sengoku Basara: Sanada Yukimura-Den,SONY,PS4,2016,Action,Capcom,0,0,0.03,0,0.03
14815,CID The Dummy,Nintendo,Wii,2009,Platform,Oxygen Interactive,0.02,0,0,0,0.03
14817,Madden NFL 07,Nintendo,GBA,2006,Sports,Electronic Arts,0.02,0.01,0,0,0.03
14818,Renegade Racers,SONY,PS,1999,Racing,Interplay,0.01,0.01,0,0,0.03
14819,The Legend of Korra (3DS),Nintendo,3DS,2014,Strategy,Activision,0.02,0,0,0,0.03
14821,Monster High 13 Wishes,Nintendo,WiiU,2013,Action,Little Orbit,0.02,0,0,0,0.03
14822,Franklin the Turtle,Nintendo,GBA,2005,Misc,Game Factory,0.02,0.01,0,0,0.03
14823,Steins;Gate 0,SONY,PS3,2015,Adventure,5pb,0,0,0.03,0,0.03
14825,Backyard NFL Football,Nintendo,Wii,2007,Sports,Atari,0.02,0,0,0,0.03
14827,Gauntlet / Rampart,Nintendo,GBA,2005,Misc,Zoo Digital Publishing,0.02,0.01,0,0,0.03
14829,Let's Play Ballerina,Nintendo,Wii,2010,Sports,Deep Silver,0.02,0,0,0,0.03
14830,Disney Planes Fire & Rescue,Nintendo,WiiU,2014,Action,Disney Interactive Studios,0.01,0.01,0,0,0.03
14831,Dream Girl Premier,Nintendo,3DS,2015,Misc,Alchemist,0,0,0.03,0,0.03
14832,River King: Wonderful Journey,SONY,PS2,2005,Sports,505 Games,0.01,0.01,0,0,0.03
14835,Justice League Heroes: The Flash,Nintendo,GBA,2006,Action,Eidos Interactive,0.02,0.01,0,0,0.03
14837,The Peanuts Movie: Snoopy's Grand Adventure,SONY,PS4,2015,Action,Activision,0,0.02,0,0,0.03
14838,Kawasaki Snowmobiles,Nintendo,Wii,2008,Racing,Metro 3D,0.02,0,0,0,0.03
14841,World War II Combat: Road To Berlin,MICROSOFT,XB,2006,Shooter,Groove Games,0.02,0.01,0,0,0.03
14842,Metal Saga,SONY,PS2,2005,Role-Playing,Success,0.01,0.01,0,0,0.03
14845,Last Escort 2: Shinya no Amai Toge,SONY,PS2,2008,Adventure,D3Publisher,0,0,0.03,0,0.03
14846,Pop'n Music 13 Carnival,SONY,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.03,0,0.03
14848,Bookworm,Nintendo,GBA,2004,Puzzle,Unknown,0.02,0.01,0,0,0.03
14850,Terraria,Nintendo,WiiU,2016,Action,505 Games,0,0.02,0,0,0.03
14853,Shakugan no Shana,SONY,PS2,2006,Adventure,Media Works,0,0,0.03,0,0.03
14854,Monster Mayhem: Build and Battle,Nintendo,Wii,2009,Simulation,Zushi Games,0.02,0,0,0,0.03
14858,The King of Fighters: Maximum Impact - Maniax,MICROSOFT,XB,2001,Fighting,Unknown,0.02,0.01,0,0,0.03
14859,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,SONY,PSP,2011,Adventure,Idea Factory,0,0,0.03,0,0.03
14864,Capcom Digital Collection,MICROSOFT,X360,2012,Action,Capcom,0.02,0.01,0,0,0.03
14865,Pro Yakyuu Family Stadium,Nintendo,Wii,2008,Sports,Namco Bandai Games,0,0,0.03,0,0.03
14866,Open Season,SONY,PS2,2006,Platform,Ubisoft,0.01,0.01,0,0,0.03
14867,Monster Hunter Frontier Online: Forward 2,MICROSOFT,X360,2011,Role-Playing,Capcom,0,0,0.03,0,0.03
14869,A Ressha de Gyoukou 2001,SONY,PS2,2001,Simulation,ArtDink,0,0,0.03,0,0.03
14871,Let's Dance with Mel B,Nintendo,Wii,2011,Sports,Black Bean Games,0,0.02,0,0,0.03
14874,Starry ? Sky: In Autumn,SONY,PSP,2010,Misc,Asgard,0,0,0.03,0,0.03
14876,Back to the Future: The Game,MICROSOFT,X360,2015,Adventure,Telltale Games,0.02,0.01,0,0,0.03
14877,Pitball,SONY,PS,1996,Sports,Time Warner Interactive,0.01,0.01,0,0,0.03
14879,Combat Wings: The Great Battles of WWII,Nintendo,Wii,2006,Simulation,City Interactive,0.02,0,0,0,0.03
14880,D.C. III: Da Capo III,SONY,PSP,2013,Adventure,Kadokawa Games,0,0,0.03,0,0.03
14881,Judge Dredd: Dredd Vs Death,SONY,PS2,2003,Shooter,BAM! Entertainment,0.01,0.01,0,0,0.03
14882,Ocean Commander,Nintendo,Wii,2009,Simulation,Valcon Games,0.02,0,0,0,0.03
14883,Drome Racers,Nintendo,GBA,2003,Racing,THQ,0.02,0.01,0,0,0.03
14884,Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,SONY,PSP,2012,Adventure,Idea Factory,0,0,0.03,0,0.03
14885,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,SONY,PS4,2015,Misc,Namco Bandai Games,0,0,0.03,0,0.03
14888,Turbo: Super Stunt Squad,Nintendo,WiiU,2013,Sports,D3Publisher,0,0.02,0,0,0.03
14890,The Peanuts Movie: Snoopy's Grand Adventure,MICROSOFT,X360,2015,Action,Activision,0,0.02,0,0,0.03
14892,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,SONY,PS3,2013,Misc,Paon Corporation,0,0,0.03,0,0.03
14893,Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2,SONY,PS2,2007,Misc,Sega,0,0,0.03,0,0.03
14894,Bode Miller Alpine Skiing,SONY,PS2,2006,Sports,Valcon Games,0.01,0.01,0,0,0.03
14895,Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,Nintendo,GBA,2006,Role-Playing,Marvelous Interactive,0,0,0.02,0,0.03
14896,R-Type Delta,SONY,PS,1998,Shooter,Irem Software Engineering,0.01,0.01,0,0,0.03
14897,Angelique: Maren no Rokukishi,SONY,PSP,2011,Adventure,Idea Factory,0,0,0.03,0,0.03
14898,Soul Eater: Battle Resonance,SONY,PSP,2009,Action,Namco Bandai Games,0,0,0.03,0,0.03
14899,Psycho-Pass: Mandatory Happiness,SONY,PS4,2016,Adventure,Nippon Ichi Software,0.02,0,0,0,0.03
14901,The Great Battle Gaiden 2: Matsuri da Wasshoi,Nintendo,SNES,1994,Action,Banpresto,0,0,0.03,0,0.03
14904,Rock 'N' Roll Adventures,Nintendo,Wii,2007,Platform,Popcorn Arcade,0.02,0,0,0,0.03
14905,War Gods,SONY,PS,1996,Fighting,GT Interactive,0.01,0.01,0,0,0.03
14906,Evangelion: Jo,SONY,PS2,2009,Action,Namco Bandai Games,0,0,0.03,0,0.03
14907,Doki Oki,SONY,PS,1995,Adventure,Banpresto,0,0,0.02,0,0.03
14910,Konohana 2: Todoke Kanai Requiem,SONY,PS2,2002,Adventure,Success,0,0,0.03,0,0.03
14911,Derby Time 2006,SONY,PSP,2006,Sports,Sony Computer Entertainment,0,0,0.03,0,0.03
14915,Chuck E. Cheese's Sports Games,Nintendo,Wii,2011,Sports,UFO Interactive,0.02,0,0,0,0.02
14916,Ghostbusters (2016),MICROSOFT,XOne,2016,Action,Activision,0.02,0,0,0,0.02
14918,MAPLUS: Portable Navi 3,SONY,PSP,2009,Misc,Edia,0,0,0.02,0,0.02
14920,ZooCube,Nintendo,GC,2002,Puzzle,Acclaim Entertainment,0.02,0,0,0,0.02
14923,Spy Hunter / Super Sprint,Nintendo,GBA,2005,Racing,Zoo Digital Publishing,0.02,0.01,0,0,0.02
14924,Otometeki Koi Kakumei * Love Revo! Portable,SONY,PSP,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
14925,Clover no Kuni no Alice: Wonderful Wonder World,SONY,PS2,2010,Adventure,Prototype,0,0,0.02,0,0.02
14926,Room Zoom: Race for Impact,MICROSOFT,XB,2004,Racing,Jaleco,0.02,0.01,0,0,0.02
14928,Tube Slider,Nintendo,GC,2001,Racing,Unknown,0.02,0,0,0,0.02
14931,DoDonPachi Dai-Oujou: Black Label Extra,MICROSOFT,X360,2009,Shooter,5pb,0,0,0.02,0,0.02
14935,Shinseiki Evangelion: Battle Orchestra,SONY,PS2,2007,Fighting,Broccoli,0,0,0.02,0,0.02
14939,Battlefield 2: Modern Combat(JP sales),SONY,PS2,2005,Shooter,Electronic Arts,0,0,0.02,0,0.02
14940,The Idolmaster: Gravure For You! Vol.7,SONY,PS3,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02
14941,Stake: Fortune Fighters,MICROSOFT,XB,2003,Fighting,Metro 3D,0.02,0.01,0,0,0.02
14942,Serious Sam Advance,Nintendo,GBA,2004,Shooter,Global Star,0.02,0.01,0,0,0.02
14944,Let's Play Garden,Nintendo,Wii,2010,Simulation,Deep Silver,0.02,0,0,0,0.02
14945,Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku,SONY,PS3,2008,Adventure,N/A,0,0,0.02,0,0.02
14946,Pop'n Music 12 Iroha,SONY,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
14947,BeatMania IIDX 11: IIDX Red,SONY,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02
14949,Jikkyou Powerful Pro Yakyuu 12 Ketteiban,Nintendo,GC,2005,Sports,Konami Digital Entertainment,0,0,0.02,0,0.02
14950,Road Trip: The Arcade Edition,Nintendo,GC,2002,Racing,Zoo Digital Publishing,0.02,0,0,0,0.02
14951,Juusanshi Engi Engetsu Sangokuden 2,SONY,PSP,2014,Action,Idea Factory,0,0,0.02,0,0.02
14952,No More Heroes: Heroes' Paradise,MICROSOFT,X360,2010,Action,Marvelous Interactive,0,0,0.02,0,0.02
14953,Virtua Tennis: World Tour (jp sales),SONY,PSP,2005,Sports,Sega,0,0,0.02,0,0.02
14954,World Series of Poker 2008: Battle for the Bracelets,SONY,PSP,2007,Misc,Activision,0.02,0,0,0,0.02
14955,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,SONY,PSP,2012,Action,5pb,0,0,0.02,0,0.02
14956,Cold War,MICROSOFT,XB,2005,Shooter,DreamCatcher Interactive,0.02,0.01,0,0,0.02
14957,Steel Battalion: Line of Contact,MICROSOFT,XB,2004,Simulation,Capcom,0.02,0.01,0,0,0.02
14958,Naruto Shippuden: Ultimate Ninja Storm Collection,SONY,PS3,2016,Action,Namco Bandai Games,0,0.02,0,0,0.02
14959,Ken to Mahou to Gakuen Mono. 2G,SONY,PS3,2010,Role-Playing,Acquire,0,0,0.02,0,0.02
14960,NBA Starting Five,MICROSOFT,XB,2002,Sports,Konami Digital Entertainment,0.02,0.01,0,0,0.02
14961,Kami Naru Kimi to,SONY,PSP,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
14962,Spy Hunter: Nowhere To Run,SONY,PS2,2006,Racing,Midway Games,0.01,0.01,0,0,0.02
14964,Ikki Tousen: Eloquent Fist,SONY,PSP,2008,Fighting,Marvelous Interactive,0,0,0.02,0,0.02
14966,Carmen Sandiego: The Secret of the Stolen Drums,MICROSOFT,XB,2004,Action,BAM! Entertainment,0.02,0.01,0,0,0.02
14967,Disney's Magical Quest 3 Starring Mickey and Donald,Nintendo,GBA,2003,Action,Capcom,0.02,0.01,0,0,0.02
14968,Chili Con Carnage,SONY,PSP,2007,Shooter,Eidos Interactive,0,0.02,0,0.01,0.02
14970,Rengoku II:  The Stairway To H.E.A.V.E.N.,SONY,PSP,2006,Action,Konami Digital Entertainment,0.02,0,0,0,0.02
14971,Teddy Together,Nintendo,3DS,2016,Simulation,Nintendo,0,0.02,0,0,0.02
14974,Omega Quintet,SONY,PS4,2014,Role-Playing,Compile Heart,0,0,0.02,0,0.02
14975,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,SONY,PS3,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02
14977,The Voice,SONY,PS3,2014,Action,Activision,0.02,0,0,0,0.02
14978,"Ed, Edd n Eddy: The Mis-Edventures",MICROSOFT,XB,2005,Platform,Midway Games,0.02,0.01,0,0,0.02
14979,Bunmei Haruka: Aoiza Ibunroku,SONY,PSP,2011,Action,FuRyu,0,0,0.02,0,0.02
